zone,tech,year,unit,value
bus308,U50e_a2,2020,MW,0.0
bus308,U50f_a2,2020,MW,0.0
bus308,U155c_a2,2020,MW,0.0
bus308,U155d_a2,2020,MW,0.0
bus308,U350_a2,2020,MW,0.0
bus308,U20a_a3,2020,MW,0.0
bus308,U20b_a3,2020,MW,0.0
bus308,U76a_a3,2020,MW,0.0
bus308,U76b_a3,2020,MW,0.0
bus308,U20c_a3,2020,MW,0.0
bus308,U20d_a3,2020,MW,0.0
bus308,U76c_a3,2020,MW,0.0
bus308,U76d_a3,2020,MW,0.0
bus308,U100a_a3,2020,MW,0.0
bus308,U100b_a3,2020,MW,0.0
bus308,U100c_a3,2020,MW,0.0
bus308,U197a_a3,2020,MW,0.0
bus308,U197b_a3,2020,MW,0.0
bus308,U197c_a3,2020,MW,0.0
bus308,U12a_a3,2020,MW,0.0
bus308,U12b_a3,2020,MW,0.0
bus308,U12c_a3,2020,MW,0.0
bus308,U12d_a3,2020,MW,0.0
bus308,U12e_a3,2020,MW,0.0
bus308,U155a_a3,2020,MW,0.0
bus308,U155b_a3,2020,MW,0.0
bus308,U400a_a3,2020,MW,0.0
bus308,U400b_a3,2020,MW,0.0
bus308,U50a_a3,2020,MW,0.0
bus308,U50b_a3,2020,MW,0.0
bus308,U50c_a3,2020,MW,0.0
bus308,U50d_a3,2020,MW,0.0
bus308,U50e_a3,2020,MW,0.0
bus308,U50f_a3,2020,MW,0.0
bus308,U155c_a3,2020,MW,0.0
bus308,U155d_a3,2020,MW,0.0
bus308,U350_a3,2020,MW,0.0
bus309,U20a_a1,2020,MW,0.0
bus309,U20b_a1,2020,MW,0.0
bus309,U76a_a1,2020,MW,0.0
bus309,U76b_a1,2020,MW,0.0
bus309,U20c_a1,2020,MW,0.0
bus309,U20d_a1,2020,MW,0.0
bus309,U76c_a1,2020,MW,0.0
bus309,U76d_a1,2020,MW,0.0
bus309,U100a_a1,2020,MW,0.0
bus309,U100b_a1,2020,MW,0.0
bus309,U100c_a1,2020,MW,0.0
bus309,U197a_a1,2020,MW,0.0
bus309,U197b_a1,2020,MW,0.0
bus309,U197c_a1,2020,MW,0.0
bus309,U12a_a1,2020,MW,0.0
bus309,U12b_a1,2020,MW,0.0
bus309,U12c_a1,2020,MW,0.0
bus309,U12d_a1,2020,MW,0.0
bus309,U12e_a1,2020,MW,0.0
bus309,U155a_a1,2020,MW,0.0
bus309,U155b_a1,2020,MW,0.0
bus309,U400a_a1,2020,MW,0.0
bus309,U400b_a1,2020,MW,0.0
bus309,U50a_a1,2020,MW,0.0
bus309,U50b_a1,2020,MW,0.0
bus309,U50c_a1,2020,MW,0.0
bus309,U50d_a1,2020,MW,0.0
bus309,U50e_a1,2020,MW,0.0
bus309,U50f_a1,2020,MW,0.0
bus309,U155c_a1,2020,MW,0.0
bus309,U155d_a1,2020,MW,0.0
bus309,U350_a1,2020,MW,0.0
bus309,U20a_a2,2020,MW,0.0
bus309,U20b_a2,2020,MW,0.0
bus309,U76a_a2,2020,MW,0.0
bus309,U76b_a2,2020,MW,0.0
bus309,U20c_a2,2020,MW,0.0
bus309,U20d_a2,2020,MW,0.0
bus309,U76c_a2,2020,MW,0.0
bus309,U76d_a2,2020,MW,0.0
bus309,U100a_a2,2020,MW,0.0
bus309,U100b_a2,2020,MW,0.0
bus309,U100c_a2,2020,MW,0.0
bus309,U197a_a2,2020,MW,0.0
bus309,U197b_a2,2020,MW,0.0
bus309,U197c_a2,2020,MW,0.0
bus309,U12a_a2,2020,MW,0.0
bus309,U12b_a2,2020,MW,0.0
bus309,U12c_a2,2020,MW,0.0
bus309,U12d_a2,2020,MW,0.0
bus309,U12e_a2,2020,MW,0.0
bus309,U155a_a2,2020,MW,0.0
bus309,U155b_a2,2020,MW,0.0
bus309,U400a_a2,2020,MW,0.0
bus309,U400b_a2,2020,MW,0.0
bus309,U50a_a2,2020,MW,0.0
bus309,U50b_a2,2020,MW,0.0
bus309,U50c_a2,2020,MW,0.0
bus309,U50d_a2,2020,MW,0.0
bus309,U50e_a2,2020,MW,0.0
bus309,U50f_a2,2020,MW,0.0
bus309,U155c_a2,2020,MW,0.0
bus309,U155d_a2,2020,MW,0.0
bus309,U350_a2,2020,MW,0.0
bus309,U20a_a3,2020,MW,0.0
bus309,U20b_a3,2020,MW,0.0
bus309,U76a_a3,2020,MW,0.0
bus309,U76b_a3,2020,MW,0.0
bus309,U20c_a3,2020,MW,0.0
bus309,U20d_a3,2020,MW,0.0
bus309,U76c_a3,2020,MW,0.0
bus309,U76d_a3,2020,MW,0.0
bus309,U100a_a3,2020,MW,0.0
bus309,U100b_a3,2020,MW,0.0
bus309,U100c_a3,2020,MW,0.0
bus309,U197a_a3,2020,MW,0.0
bus309,U197b_a3,2020,MW,0.0
bus309,U197c_a3,2020,MW,0.0
bus309,U12a_a3,2020,MW,0.0
bus309,U12b_a3,2020,MW,0.0
bus309,U12c_a3,2020,MW,0.0
bus309,U12d_a3,2020,MW,0.0
bus309,U12e_a3,2020,MW,0.0
bus309,U155a_a3,2020,MW,0.0
bus309,U155b_a3,2020,MW,0.0
bus309,U400a_a3,2020,MW,0.0
bus309,U400b_a3,2020,MW,0.0
bus309,U50a_a3,2020,MW,0.0
bus309,U50b_a3,2020,MW,0.0
bus309,U50c_a3,2020,MW,0.0
bus309,U50d_a3,2020,MW,0.0
bus309,U50e_a3,2020,MW,0.0
bus309,U50f_a3,2020,MW,0.0
bus309,U155c_a3,2020,MW,0.0
bus309,U155d_a3,2020,MW,0.0
bus309,U350_a3,2020,MW,0.0
bus310,U20a_a1,2020,MW,0.0
bus310,U20b_a1,2020,MW,0.0
bus310,U76a_a1,2020,MW,0.0
bus310,U76b_a1,2020,MW,0.0
bus310,U20c_a1,2020,MW,0.0
bus310,U20d_a1,2020,MW,0.0
bus310,U76c_a1,2020,MW,0.0
bus310,U76d_a1,2020,MW,0.0
bus310,U100a_a1,2020,MW,0.0
bus310,U100b_a1,2020,MW,0.0
bus310,U100c_a1,2020,MW,0.0
bus310,U197a_a1,2020,MW,0.0
bus310,U197b_a1,2020,MW,0.0
bus310,U197c_a1,2020,MW,0.0
bus310,U12a_a1,2020,MW,0.0
bus310,U12b_a1,2020,MW,0.0
bus310,U12c_a1,2020,MW,0.0
bus310,U12d_a1,2020,MW,0.0
bus310,U12e_a1,2020,MW,0.0
bus310,U155a_a1,2020,MW,0.0
bus310,U155b_a1,2020,MW,0.0
bus310,U400a_a1,2020,MW,0.0
bus310,U400b_a1,2020,MW,0.0
bus310,U50a_a1,2020,MW,0.0
bus310,U50b_a1,2020,MW,0.0
bus310,U50c_a1,2020,MW,0.0
bus310,U50d_a1,2020,MW,0.0
bus310,U50e_a1,2020,MW,0.0
bus310,U50f_a1,2020,MW,0.0
bus310,U155c_a1,2020,MW,0.0
bus310,U155d_a1,2020,MW,0.0
bus310,U350_a1,2020,MW,0.0
bus310,U20a_a2,2020,MW,0.0
bus310,U20b_a2,2020,MW,0.0
bus310,U76a_a2,2020,MW,0.0
bus310,U76b_a2,2020,MW,0.0
bus310,U20c_a2,2020,MW,0.0
bus310,U20d_a2,2020,MW,0.0
bus310,U76c_a2,2020,MW,0.0
bus310,U76d_a2,2020,MW,0.0
bus310,U100a_a2,2020,MW,0.0
bus310,U100b_a2,2020,MW,0.0
bus310,U100c_a2,2020,MW,0.0
bus310,U197a_a2,2020,MW,0.0
bus310,U197b_a2,2020,MW,0.0
bus310,U197c_a2,2020,MW,0.0
bus310,U12a_a2,2020,MW,0.0
bus310,U12b_a2,2020,MW,0.0
bus310,U12c_a2,2020,MW,0.0
bus310,U12d_a2,2020,MW,0.0
bus310,U12e_a2,2020,MW,0.0
bus310,U155a_a2,2020,MW,0.0
bus310,U155b_a2,2020,MW,0.0
bus310,U400a_a2,2020,MW,0.0
bus310,U400b_a2,2020,MW,0.0
bus310,U50a_a2,2020,MW,0.0
bus310,U50b_a2,2020,MW,0.0
bus310,U50c_a2,2020,MW,0.0
bus310,U50d_a2,2020,MW,0.0
bus310,U50e_a2,2020,MW,0.0
bus310,U50f_a2,2020,MW,0.0
bus310,U155c_a2,2020,MW,0.0
bus310,U155d_a2,2020,MW,0.0
bus310,U350_a2,2020,MW,0.0
bus310,U20a_a3,2020,MW,0.0
bus310,U20b_a3,2020,MW,0.0
bus310,U76a_a3,2020,MW,0.0
bus310,U76b_a3,2020,MW,0.0
bus310,U20c_a3,2020,MW,0.0
bus310,U20d_a3,2020,MW,0.0
bus310,U76c_a3,2020,MW,0.0
bus310,U76d_a3,2020,MW,0.0
bus310,U100a_a3,2020,MW,0.0
bus310,U100b_a3,2020,MW,0.0
bus310,U100c_a3,2020,MW,0.0
bus310,U197a_a3,2020,MW,0.0
bus310,U197b_a3,2020,MW,0.0
bus310,U197c_a3,2020,MW,0.0
bus310,U12a_a3,2020,MW,0.0
bus310,U12b_a3,2020,MW,0.0
bus310,U12c_a3,2020,MW,0.0
bus310,U12d_a3,2020,MW,0.0
bus310,U12e_a3,2020,MW,0.0
bus310,U155a_a3,2020,MW,0.0
bus310,U155b_a3,2020,MW,0.0
bus310,U400a_a3,2020,MW,0.0
bus310,U400b_a3,2020,MW,0.0
bus310,U50a_a3,2020,MW,0.0
bus310,U50b_a3,2020,MW,0.0
bus310,U50c_a3,2020,MW,0.0
bus310,U50d_a3,2020,MW,0.0
bus310,U50e_a3,2020,MW,0.0
bus310,U50f_a3,2020,MW,0.0
bus310,U155c_a3,2020,MW,0.0
bus310,U155d_a3,2020,MW,0.0
bus310,U350_a3,2020,MW,0.0
bus311,U20a_a1,2020,MW,0.0
bus311,U20b_a1,2020,MW,0.0
bus311,U76a_a1,2020,MW,0.0
bus311,U76b_a1,2020,MW,0.0
bus311,U20c_a1,2020,MW,0.0
bus311,U20d_a1,2020,MW,0.0
bus311,U76c_a1,2020,MW,0.0
bus311,U76d_a1,2020,MW,0.0
bus311,U100a_a1,2020,MW,0.0
bus311,U100b_a1,2020,MW,0.0
bus311,U100c_a1,2020,MW,0.0
bus311,U197a_a1,2020,MW,0.0
bus311,U197b_a1,2020,MW,0.0
bus311,U197c_a1,2020,MW,0.0
bus311,U12a_a1,2020,MW,0.0
bus311,U12b_a1,2020,MW,0.0
bus311,U12c_a1,2020,MW,0.0
bus311,U12d_a1,2020,MW,0.0
bus311,U12e_a1,2020,MW,0.0
bus311,U155a_a1,2020,MW,0.0
bus311,U155b_a1,2020,MW,0.0
bus311,U400a_a1,2020,MW,0.0
bus311,U400b_a1,2020,MW,0.0
bus311,U50a_a1,2020,MW,0.0
bus311,U50b_a1,2020,MW,0.0
bus311,U50c_a1,2020,MW,0.0
bus311,U50d_a1,2020,MW,0.0
bus311,U50e_a1,2020,MW,0.0
bus311,U50f_a1,2020,MW,0.0
bus311,U155c_a1,2020,MW,0.0
bus311,U155d_a1,2020,MW,0.0
bus311,U350_a1,2020,MW,0.0
bus311,U20a_a2,2020,MW,0.0
bus311,U20b_a2,2020,MW,0.0
bus311,U76a_a2,2020,MW,0.0
bus311,U76b_a2,2020,MW,0.0
bus311,U20c_a2,2020,MW,0.0
bus311,U20d_a2,2020,MW,0.0
bus311,U76c_a2,2020,MW,0.0
bus311,U76d_a2,2020,MW,0.0
bus311,U100a_a2,2020,MW,0.0
bus311,U100b_a2,2020,MW,0.0
bus311,U100c_a2,2020,MW,0.0
bus311,U197a_a2,2020,MW,0.0
bus311,U197b_a2,2020,MW,0.0
bus311,U197c_a2,2020,MW,0.0
bus311,U12a_a2,2020,MW,0.0
bus311,U12b_a2,2020,MW,0.0
bus311,U12c_a2,2020,MW,0.0
bus311,U12d_a2,2020,MW,0.0
bus311,U12e_a2,2020,MW,0.0
bus311,U155a_a2,2020,MW,0.0
bus311,U155b_a2,2020,MW,0.0
bus311,U400a_a2,2020,MW,0.0
bus311,U400b_a2,2020,MW,0.0
bus311,U50a_a2,2020,MW,0.0
bus311,U50b_a2,2020,MW,0.0
bus311,U50c_a2,2020,MW,0.0
bus311,U50d_a2,2020,MW,0.0
bus311,U50e_a2,2020,MW,0.0
bus311,U50f_a2,2020,MW,0.0
bus311,U155c_a2,2020,MW,0.0
bus311,U155d_a2,2020,MW,0.0
bus311,U350_a2,2020,MW,0.0
bus311,U20a_a3,2020,MW,0.0
bus311,U20b_a3,2020,MW,0.0
bus311,U76a_a3,2020,MW,0.0
bus311,U76b_a3,2020,MW,0.0
bus311,U20c_a3,2020,MW,0.0
bus311,U20d_a3,2020,MW,0.0
bus311,U76c_a3,2020,MW,0.0
bus311,U76d_a3,2020,MW,0.0
bus311,U100a_a3,2020,MW,0.0
bus311,U100b_a3,2020,MW,0.0
bus311,U100c_a3,2020,MW,0.0
bus311,U197a_a3,2020,MW,0.0
bus311,U197b_a3,2020,MW,0.0
bus311,U197c_a3,2020,MW,0.0
bus311,U12a_a3,2020,MW,0.0
bus311,U12b_a3,2020,MW,0.0
bus311,U12c_a3,2020,MW,0.0
bus311,U12d_a3,2020,MW,0.0
bus311,U12e_a3,2020,MW,0.0
bus311,U155a_a3,2020,MW,0.0
bus311,U155b_a3,2020,MW,0.0
bus311,U400a_a3,2020,MW,0.0
bus311,U400b_a3,2020,MW,0.0
bus311,U50a_a3,2020,MW,0.0
bus311,U50b_a3,2020,MW,0.0
bus311,U50c_a3,2020,MW,0.0
bus311,U50d_a3,2020,MW,0.0
bus311,U50e_a3,2020,MW,0.0
bus311,U50f_a3,2020,MW,0.0
bus311,U155c_a3,2020,MW,0.0
bus311,U155d_a3,2020,MW,0.0
bus311,U350_a3,2020,MW,0.0
bus312,U20a_a1,2020,MW,0.0
bus312,U20b_a1,2020,MW,0.0
bus312,U76a_a1,2020,MW,0.0
bus312,U76b_a1,2020,MW,0.0
bus312,U20c_a1,2020,MW,0.0
bus312,U20d_a1,2020,MW,0.0
bus312,U76c_a1,2020,MW,0.0
bus312,U76d_a1,2020,MW,0.0
bus312,U100a_a1,2020,MW,0.0
bus312,U100b_a1,2020,MW,0.0
bus312,U100c_a1,2020,MW,0.0
bus312,U197a_a1,2020,MW,0.0
bus312,U197b_a1,2020,MW,0.0
bus312,U197c_a1,2020,MW,0.0
bus312,U12a_a1,2020,MW,0.0
bus312,U12b_a1,2020,MW,0.0
bus312,U12c_a1,2020,MW,0.0
bus312,U12d_a1,2020,MW,0.0
bus312,U12e_a1,2020,MW,0.0
bus312,U155a_a1,2020,MW,0.0
bus312,U155b_a1,2020,MW,0.0
bus312,U400a_a1,2020,MW,0.0
bus312,U400b_a1,2020,MW,0.0
bus312,U50a_a1,2020,MW,0.0
bus312,U50b_a1,2020,MW,0.0
bus312,U50c_a1,2020,MW,0.0
bus312,U50d_a1,2020,MW,0.0
bus312,U50e_a1,2020,MW,0.0
bus312,U50f_a1,2020,MW,0.0
bus312,U155c_a1,2020,MW,0.0
bus312,U155d_a1,2020,MW,0.0
bus312,U350_a1,2020,MW,0.0
bus312,U20a_a2,2020,MW,0.0
bus312,U20b_a2,2020,MW,0.0
bus312,U76a_a2,2020,MW,0.0
bus312,U76b_a2,2020,MW,0.0
bus312,U20c_a2,2020,MW,0.0
bus312,U20d_a2,2020,MW,0.0
bus312,U76c_a2,2020,MW,0.0
bus312,U76d_a2,2020,MW,0.0
bus312,U100a_a2,2020,MW,0.0
bus312,U100b_a2,2020,MW,0.0
bus312,U100c_a2,2020,MW,0.0
bus312,U197a_a2,2020,MW,0.0
bus312,U197b_a2,2020,MW,0.0
bus312,U197c_a2,2020,MW,0.0
bus312,U12a_a2,2020,MW,0.0
bus312,U12b_a2,2020,MW,0.0
bus312,U12c_a2,2020,MW,0.0
bus312,U12d_a2,2020,MW,0.0
bus312,U12e_a2,2020,MW,0.0
bus312,U155a_a2,2020,MW,0.0
bus312,U155b_a2,2020,MW,0.0
bus312,U400a_a2,2020,MW,0.0
bus312,U400b_a2,2020,MW,0.0
bus312,U50a_a2,2020,MW,0.0
bus312,U50b_a2,2020,MW,0.0
bus312,U50c_a2,2020,MW,0.0
bus312,U50d_a2,2020,MW,0.0
bus312,U50e_a2,2020,MW,0.0
bus312,U50f_a2,2020,MW,0.0
bus312,U155c_a2,2020,MW,0.0
bus312,U155d_a2,2020,MW,0.0
bus312,U350_a2,2020,MW,0.0
bus312,U20a_a3,2020,MW,0.0
bus312,U20b_a3,2020,MW,0.0
bus312,U76a_a3,2020,MW,0.0
bus312,U76b_a3,2020,MW,0.0
bus312,U20c_a3,2020,MW,0.0
bus312,U20d_a3,2020,MW,0.0
bus312,U76c_a3,2020,MW,0.0
bus312,U76d_a3,2020,MW,0.0
bus312,U100a_a3,2020,MW,0.0
bus312,U100b_a3,2020,MW,0.0
bus312,U100c_a3,2020,MW,0.0
bus312,U197a_a3,2020,MW,0.0
bus312,U197b_a3,2020,MW,0.0
bus312,U197c_a3,2020,MW,0.0
bus312,U12a_a3,2020,MW,0.0
bus312,U12b_a3,2020,MW,0.0
bus312,U12c_a3,2020,MW,0.0
bus312,U12d_a3,2020,MW,0.0
bus312,U12e_a3,2020,MW,0.0
bus312,U155a_a3,2020,MW,0.0
bus312,U155b_a3,2020,MW,0.0
bus312,U400a_a3,2020,MW,0.0
bus312,U400b_a3,2020,MW,0.0
bus312,U50a_a3,2020,MW,0.0
bus312,U50b_a3,2020,MW,0.0
bus312,U50c_a3,2020,MW,0.0
bus312,U50d_a3,2020,MW,0.0
bus312,U50e_a3,2020,MW,0.0
bus312,U50f_a3,2020,MW,0.0
bus312,U155c_a3,2020,MW,0.0
bus312,U155d_a3,2020,MW,0.0
bus312,U350_a3,2020,MW,0.0
bus313,U20a_a1,2020,MW,0.0
bus313,U20b_a1,2020,MW,0.0
bus313,U76a_a1,2020,MW,0.0
bus313,U76b_a1,2020,MW,0.0
bus313,U20c_a1,2020,MW,0.0
bus313,U20d_a1,2020,MW,0.0
bus313,U76c_a1,2020,MW,0.0
bus313,U76d_a1,2020,MW,0.0
bus313,U100a_a1,2020,MW,0.0
bus313,U100b_a1,2020,MW,0.0
bus313,U100c_a1,2020,MW,0.0
bus313,U197a_a1,2020,MW,0.0
bus313,U197b_a1,2020,MW,0.0
bus313,U197c_a1,2020,MW,0.0
bus313,U12a_a1,2020,MW,0.0
bus313,U12b_a1,2020,MW,0.0
bus313,U12c_a1,2020,MW,0.0
bus313,U12d_a1,2020,MW,0.0
bus313,U12e_a1,2020,MW,0.0
bus313,U155a_a1,2020,MW,0.0
bus313,U155b_a1,2020,MW,0.0
bus313,U400a_a1,2020,MW,0.0
bus313,U400b_a1,2020,MW,0.0
bus313,U50a_a1,2020,MW,0.0
bus313,U50b_a1,2020,MW,0.0
bus313,U50c_a1,2020,MW,0.0
bus313,U50d_a1,2020,MW,0.0
bus313,U50e_a1,2020,MW,0.0
bus313,U50f_a1,2020,MW,0.0
bus313,U155c_a1,2020,MW,0.0
bus313,U155d_a1,2020,MW,0.0
bus313,U350_a1,2020,MW,0.0
bus313,U20a_a2,2020,MW,0.0
bus313,U20b_a2,2020,MW,0.0
bus313,U76a_a2,2020,MW,0.0
bus313,U76b_a2,2020,MW,0.0
bus313,U20c_a2,2020,MW,0.0
bus313,U20d_a2,2020,MW,0.0
bus313,U76c_a2,2020,MW,0.0
bus313,U76d_a2,2020,MW,0.0
bus313,U100a_a2,2020,MW,0.0
bus313,U100b_a2,2020,MW,0.0
bus313,U100c_a2,2020,MW,0.0
bus313,U197a_a2,2020,MW,0.0
bus313,U197b_a2,2020,MW,0.0
bus313,U197c_a2,2020,MW,0.0
bus313,U12a_a2,2020,MW,0.0
bus313,U12b_a2,2020,MW,0.0
bus313,U12c_a2,2020,MW,0.0
bus313,U12d_a2,2020,MW,0.0
bus313,U12e_a2,2020,MW,0.0
bus313,U155a_a2,2020,MW,0.0
bus313,U155b_a2,2020,MW,0.0
bus313,U400a_a2,2020,MW,0.0
bus313,U400b_a2,2020,MW,0.0
bus313,U50a_a2,2020,MW,0.0
bus313,U50b_a2,2020,MW,0.0
bus313,U50c_a2,2020,MW,0.0
bus313,U50d_a2,2020,MW,0.0
bus313,U50e_a2,2020,MW,0.0
bus313,U50f_a2,2020,MW,0.0
bus313,U155c_a2,2020,MW,0.0
bus313,U155d_a2,2020,MW,0.0
bus313,U350_a2,2020,MW,0.0
bus313,U20a_a3,2020,MW,0.0
bus313,U20b_a3,2020,MW,0.0
bus313,U76a_a3,2020,MW,0.0
bus313,U76b_a3,2020,MW,0.0
bus313,U20c_a3,2020,MW,0.0
bus313,U20d_a3,2020,MW,0.0
bus313,U76c_a3,2020,MW,0.0
bus313,U76d_a3,2020,MW,0.0
bus313,U100a_a3,2020,MW,0.0
bus313,U100b_a3,2020,MW,0.0
bus313,U100c_a3,2020,MW,0.0
bus313,U197a_a3,2020,MW,0.0
bus313,U197b_a3,2020,MW,0.0
bus313,U197c_a3,2020,MW,0.0
bus313,U12a_a3,2020,MW,0.0
bus313,U12b_a3,2020,MW,0.0
bus313,U12c_a3,2020,MW,0.0
bus313,U12d_a3,2020,MW,0.0
bus313,U12e_a3,2020,MW,0.0
bus313,U155a_a3,2020,MW,0.0
bus313,U155b_a3,2020,MW,0.0
bus313,U400a_a3,2020,MW,0.0
bus313,U400b_a3,2020,MW,0.0
bus313,U50a_a3,2020,MW,0.0
bus313,U50b_a3,2020,MW,0.0
bus313,U50c_a3,2020,MW,0.0
bus313,U50d_a3,2020,MW,0.0
bus313,U50e_a3,2020,MW,0.0
bus313,U50f_a3,2020,MW,0.0
bus313,U155c_a3,2020,MW,0.0
bus313,U155d_a3,2020,MW,0.0
bus313,U350_a3,2020,MW,0.0
bus314,U20a_a1,2020,MW,0.0
bus314,U20b_a1,2020,MW,0.0
bus314,U76a_a1,2020,MW,0.0
bus314,U76b_a1,2020,MW,0.0
bus314,U20c_a1,2020,MW,0.0
bus314,U20d_a1,2020,MW,0.0
bus314,U76c_a1,2020,MW,0.0
bus314,U76d_a1,2020,MW,0.0
bus314,U100a_a1,2020,MW,0.0
bus314,U100b_a1,2020,MW,0.0
bus314,U100c_a1,2020,MW,0.0
bus314,U197a_a1,2020,MW,0.0
bus314,U197b_a1,2020,MW,0.0
bus314,U197c_a1,2020,MW,0.0
bus314,U12a_a1,2020,MW,0.0
bus314,U12b_a1,2020,MW,0.0
bus314,U12c_a1,2020,MW,0.0
bus314,U12d_a1,2020,MW,0.0
bus314,U12e_a1,2020,MW,0.0
bus314,U155a_a1,2020,MW,0.0
bus314,U155b_a1,2020,MW,0.0
bus314,U400a_a1,2020,MW,0.0
bus314,U400b_a1,2020,MW,0.0
bus314,U50a_a1,2020,MW,0.0
bus314,U50b_a1,2020,MW,0.0
bus314,U50c_a1,2020,MW,0.0
bus314,U50d_a1,2020,MW,0.0
bus314,U50e_a1,2020,MW,0.0
bus314,U50f_a1,2020,MW,0.0
bus314,U155c_a1,2020,MW,0.0
bus314,U155d_a1,2020,MW,0.0
bus314,U350_a1,2020,MW,0.0
bus314,U20a_a2,2020,MW,0.0
bus314,U20b_a2,2020,MW,0.0
bus314,U76a_a2,2020,MW,0.0
bus314,U76b_a2,2020,MW,0.0
bus314,U20c_a2,2020,MW,0.0
bus314,U20d_a2,2020,MW,0.0
bus314,U76c_a2,2020,MW,0.0
bus314,U76d_a2,2020,MW,0.0
bus314,U100a_a2,2020,MW,0.0
bus314,U100b_a2,2020,MW,0.0
bus314,U100c_a2,2020,MW,0.0
bus314,U197a_a2,2020,MW,0.0
bus314,U197b_a2,2020,MW,0.0
bus314,U197c_a2,2020,MW,0.0
bus314,U12a_a2,2020,MW,0.0
bus314,U12b_a2,2020,MW,0.0
bus314,U12c_a2,2020,MW,0.0
bus314,U12d_a2,2020,MW,0.0
bus314,U12e_a2,2020,MW,0.0
bus314,U155a_a2,2020,MW,0.0
bus314,U155b_a2,2020,MW,0.0
bus314,U400a_a2,2020,MW,0.0
bus314,U400b_a2,2020,MW,0.0
bus314,U50a_a2,2020,MW,0.0
bus314,U50b_a2,2020,MW,0.0
bus314,U50c_a2,2020,MW,0.0
bus314,U50d_a2,2020,MW,0.0
bus314,U50e_a2,2020,MW,0.0
bus314,U50f_a2,2020,MW,0.0
bus314,U155c_a2,2020,MW,0.0
bus314,U155d_a2,2020,MW,0.0
bus314,U350_a2,2020,MW,0.0
bus314,U20a_a3,2020,MW,0.0
bus314,U20b_a3,2020,MW,0.0
bus314,U76a_a3,2020,MW,0.0
bus314,U76b_a3,2020,MW,0.0
bus314,U20c_a3,2020,MW,0.0
bus314,U20d_a3,2020,MW,0.0
bus314,U76c_a3,2020,MW,0.0
bus314,U76d_a3,2020,MW,0.0
bus314,U100a_a3,2020,MW,0.0
bus314,U100b_a3,2020,MW,0.0
bus314,U100c_a3,2020,MW,0.0
bus314,U197a_a3,2020,MW,0.0
bus314,U197b_a3,2020,MW,0.0
bus314,U197c_a3,2020,MW,0.0
bus314,U12a_a3,2020,MW,0.0
bus314,U12b_a3,2020,MW,0.0
bus314,U12c_a3,2020,MW,0.0
bus314,U12d_a3,2020,MW,0.0
bus314,U12e_a3,2020,MW,0.0
bus314,U155a_a3,2020,MW,0.0
bus314,U155b_a3,2020,MW,0.0
bus314,U400a_a3,2020,MW,0.0
bus314,U400b_a3,2020,MW,0.0
bus314,U50a_a3,2020,MW,0.0
bus314,U50b_a3,2020,MW,0.0
bus314,U50c_a3,2020,MW,0.0
bus314,U50d_a3,2020,MW,0.0
bus314,U50e_a3,2020,MW,0.0
bus314,U50f_a3,2020,MW,0.0
bus314,U155c_a3,2020,MW,0.0
bus314,U155d_a3,2020,MW,0.0
bus314,U350_a3,2020,MW,0.0
bus315,U20a_a1,2020,MW,0.0
bus315,U20b_a1,2020,MW,0.0
bus315,U76a_a1,2020,MW,0.0
bus315,U76b_a1,2020,MW,0.0
bus315,U20c_a1,2020,MW,0.0
bus315,U20d_a1,2020,MW,0.0
bus315,U76c_a1,2020,MW,0.0
bus315,U76d_a1,2020,MW,0.0
bus315,U100a_a1,2020,MW,0.0
bus315,U100b_a1,2020,MW,0.0
bus315,U100c_a1,2020,MW,0.0
bus315,U197a_a1,2020,MW,0.0
bus315,U197b_a1,2020,MW,0.0
bus315,U197c_a1,2020,MW,0.0
bus315,U12a_a1,2020,MW,0.0
bus315,U12b_a1,2020,MW,0.0
bus315,U12c_a1,2020,MW,0.0
bus315,U12d_a1,2020,MW,0.0
bus315,U12e_a1,2020,MW,0.0
bus315,U155a_a1,2020,MW,0.0
bus315,U155b_a1,2020,MW,0.0
bus315,U400a_a1,2020,MW,0.0
bus315,U400b_a1,2020,MW,0.0
bus315,U50a_a1,2020,MW,0.0
bus315,U50b_a1,2020,MW,0.0
bus315,U50c_a1,2020,MW,0.0
bus315,U50d_a1,2020,MW,0.0
bus315,U50e_a1,2020,MW,0.0
bus315,U50f_a1,2020,MW,0.0
bus315,U155c_a1,2020,MW,0.0
bus315,U155d_a1,2020,MW,0.0
bus315,U350_a1,2020,MW,0.0
bus315,U20a_a2,2020,MW,0.0
bus315,U20b_a2,2020,MW,0.0
bus315,U76a_a2,2020,MW,0.0
bus315,U76b_a2,2020,MW,0.0
bus315,U20c_a2,2020,MW,0.0
bus315,U20d_a2,2020,MW,0.0
bus315,U76c_a2,2020,MW,0.0
bus315,U76d_a2,2020,MW,0.0
bus315,U100a_a2,2020,MW,0.0
bus315,U100b_a2,2020,MW,0.0
bus315,U100c_a2,2020,MW,0.0
bus315,U197a_a2,2020,MW,0.0
bus315,U197b_a2,2020,MW,0.0
bus315,U197c_a2,2020,MW,0.0
bus315,U12a_a2,2020,MW,0.0
bus315,U12b_a2,2020,MW,0.0
bus315,U12c_a2,2020,MW,0.0
bus315,U12d_a2,2020,MW,0.0
bus315,U12e_a2,2020,MW,0.0
bus315,U155a_a2,2020,MW,0.0
bus315,U155b_a2,2020,MW,0.0
bus315,U400a_a2,2020,MW,0.0
