zone,tech,age,unit,value
Myanmar,Solar,33,MW,0.0
Myanmar,Solar,34,MW,0.0
Myanmar,Solar,35,MW,0.0
Myanmar,Solar,36,MW,0.0
Myanmar,Solar,37,MW,0.0
Myanmar,Solar,38,MW,0.0
Myanmar,Solar,39,MW,0.0
Myanmar,Solar,40,MW,0.0
Myanmar,Solar,41,MW,0.0
Myanmar,Solar,42,MW,0.0
Myanmar,Solar,43,MW,0.0
Myanmar,Solar,44,MW,0.0
Myanmar,Solar,45,MW,0.0
Myanmar,Solar,46,MW,0.0
Myanmar,Solar,47,MW,0.0
Myanmar,Solar,48,MW,0.0
Myanmar,Solar,49,MW,0.0
Myanmar,Solar,50,MW,0.0
Myanmar,Solar,51,MW,0.0
Myanmar,Solar,52,MW,0.0
Myanmar,Solar,53,MW,0.0
Myanmar,Solar,54,MW,0.0
Myanmar,Solar,55,MW,0.0
Myanmar,Solar,56,MW,0.0
Myanmar,Solar,57,MW,0.0
Myanmar,Solar,58,MW,0.0
Myanmar,Solar,59,MW,0.0
Myanmar,Solar,60,MW,0.0
Myanmar,Solar,61,MW,0.0
Myanmar,Solar,62,MW,0.0
Myanmar,Solar,63,MW,0.0
Myanmar,Solar,64,MW,0.0
Myanmar,Solar,65,MW,0.0
Myanmar,Solar,66,MW,0.0
Myanmar,Solar,67,MW,0.0
Myanmar,Solar,68,MW,0.0
Myanmar,Solar,69,MW,0.0
Myanmar,Solar,70,MW,0.0
Myanmar,Solar,71,MW,0.0
Myanmar,Solar,72,MW,0.0
Myanmar,Solar,73,MW,0.0
Myanmar,Solar,74,MW,0.0
Myanmar,Solar,75,MW,0.0
Myanmar,Solar,76,MW,0.0
Myanmar,Solar,77,MW,0.0
Myanmar,Solar,78,MW,0.0
Myanmar,Solar,79,MW,0.0
Myanmar,Solar,80,MW,0.0
Myanmar,Solar,81,MW,0.0
Myanmar,Solar,82,MW,0.0
Myanmar,Solar,83,MW,0.0
Myanmar,Solar,84,MW,0.0
Myanmar,Solar,85,MW,0.0
Myanmar,Solar,86,MW,0.0
Myanmar,Solar,87,MW,0.0
Myanmar,Solar,88,MW,0.0
Myanmar,Solar,89,MW,0.0
Myanmar,Solar,90,MW,0.0
Myanmar,Solar,91,MW,0.0
Myanmar,Solar,92,MW,0.0
Myanmar,Solar,93,MW,0.0
Myanmar,Solar,94,MW,0.0
Myanmar,Solar,95,MW,0.0
Myanmar,Solar,96,MW,0.0
Myanmar,Solar,97,MW,0.0
Myanmar,Solar,98,MW,0.0
Myanmar,Solar,99,MW,0.0
Myanmar,Wind,0,MW,0.0
Myanmar,Wind,1,MW,0.0
Myanmar,Wind,2,MW,0.0
Myanmar,Wind,3,MW,0.0
Myanmar,Wind,4,MW,0.0
Myanmar,Wind,5,MW,0.0
Myanmar,Wind,6,MW,0.0
Myanmar,Wind,7,MW,0.0
Myanmar,Wind,8,MW,0.0
Myanmar,Wind,9,MW,0.0
Myanmar,Wind,10,MW,0.0
Myanmar,Wind,11,MW,0.0
Myanmar,Wind,12,MW,0.0
Myanmar,Wind,13,MW,0.0
Myanmar,Wind,14,MW,0.0
Myanmar,Wind,15,MW,0.0
Myanmar,Wind,16,MW,0.0
Myanmar,Wind,17,MW,0.0
Myanmar,Wind,18,MW,0.0
Myanmar,Wind,19,MW,0.0
Myanmar,Wind,20,MW,0.0
Myanmar,Wind,21,MW,0.0
Myanmar,Wind,22,MW,0.0
Myanmar,Wind,23,MW,0.0
Myanmar,Wind,24,MW,0.0
Myanmar,Wind,25,MW,0.0
Myanmar,Wind,26,MW,0.0
Myanmar,Wind,27,MW,0.0
Myanmar,Wind,28,MW,0.0
Myanmar,Wind,29,MW,0.0
Myanmar,Wind,30,MW,0.0
Myanmar,Wind,31,MW,0.0
Myanmar,Wind,32,MW,0.0
Myanmar,Wind,33,MW,0.0
Myanmar,Wind,34,MW,0.0
Myanmar,Wind,35,MW,0.0
Myanmar,Wind,36,MW,0.0
Myanmar,Wind,37,MW,0.0
Myanmar,Wind,38,MW,0.0
Myanmar,Wind,39,MW,0.0
Myanmar,Wind,40,MW,0.0
Myanmar,Wind,41,MW,0.0
Myanmar,Wind,42,MW,0.0
Myanmar,Wind,43,MW,0.0
Myanmar,Wind,44,MW,0.0
Myanmar,Wind,45,MW,0.0
Myanmar,Wind,46,MW,0.0
Myanmar,Wind,47,MW,0.0
Myanmar,Wind,48,MW,0.0
Myanmar,Wind,49,MW,0.0
Myanmar,Wind,50,MW,0.0
Myanmar,Wind,51,MW,0.0
Myanmar,Wind,52,MW,0.0
Myanmar,Wind,53,MW,0.0
Myanmar,Wind,54,MW,0.0
Myanmar,Wind,55,MW,0.0
Myanmar,Wind,56,MW,0.0
Myanmar,Wind,57,MW,0.0
Myanmar,Wind,58,MW,0.0
Myanmar,Wind,59,MW,0.0
Myanmar,Wind,60,MW,0.0
Myanmar,Wind,61,MW,0.0
Myanmar,Wind,62,MW,0.0
Myanmar,Wind,63,MW,0.0
Myanmar,Wind,64,MW,0.0
Myanmar,Wind,65,MW,0.0
Myanmar,Wind,66,MW,0.0
Myanmar,Wind,67,MW,0.0
Myanmar,Wind,68,MW,0.0
Myanmar,Wind,69,MW,0.0
Myanmar,Wind,70,MW,0.0
Myanmar,Wind,71,MW,0.0
Myanmar,Wind,72,MW,0.0
Myanmar,Wind,73,MW,0.0
Myanmar,Wind,74,MW,0.0
Myanmar,Wind,75,MW,0.0
Myanmar,Wind,76,MW,0.0
Myanmar,Wind,77,MW,0.0
Myanmar,Wind,78,MW,0.0
Myanmar,Wind,79,MW,0.0
Myanmar,Wind,80,MW,0.0
Myanmar,Wind,81,MW,0.0
Myanmar,Wind,82,MW,0.0
Myanmar,Wind,83,MW,0.0
Myanmar,Wind,84,MW,0.0
Myanmar,Wind,85,MW,0.0
Myanmar,Wind,86,MW,0.0
Myanmar,Wind,87,MW,0.0
Myanmar,Wind,88,MW,0.0
Myanmar,Wind,89,MW,0.0
Myanmar,Wind,90,MW,0.0
Myanmar,Wind,91,MW,0.0
Myanmar,Wind,92,MW,0.0
Myanmar,Wind,93,MW,0.0
Myanmar,Wind,94,MW,0.0
Myanmar,Wind,95,MW,0.0
Myanmar,Wind,96,MW,0.0
Myanmar,Wind,97,MW,0.0
Myanmar,Wind,98,MW,0.0
Myanmar,Wind,99,MW,0.0
Myanmar,Bioenergy,0,MW,0.0
Myanmar,Bioenergy,1,MW,0.0
Myanmar,Bioenergy,2,MW,0.0
Myanmar,Bioenergy,3,MW,0.0
Myanmar,Bioenergy,4,MW,0.0
Myanmar,Bioenergy,5,MW,0.0
Myanmar,Bioenergy,6,MW,0.0
Myanmar,Bioenergy,7,MW,0.0
Myanmar,Bioenergy,8,MW,0.0
Myanmar,Bioenergy,9,MW,0.0
Myanmar,Bioenergy,10,MW,0.0
Myanmar,Bioenergy,11,MW,0.0
Myanmar,Bioenergy,12,MW,0.0
Myanmar,Bioenergy,13,MW,0.0
Myanmar,Bioenergy,14,MW,0.0
Myanmar,Bioenergy,15,MW,0.0
Myanmar,Bioenergy,16,MW,0.0
Myanmar,Bioenergy,17,MW,0.0
Myanmar,Bioenergy,18,MW,0.0
Myanmar,Bioenergy,19,MW,0.0
Myanmar,Bioenergy,20,MW,0.0
Myanmar,Bioenergy,21,MW,0.0
Myanmar,Bioenergy,22,MW,0.0
Myanmar,Bioenergy,23,MW,0.0
Myanmar,Bioenergy,24,MW,0.0
Myanmar,Bioenergy,25,MW,0.0
Myanmar,Bioenergy,26,MW,0.0
Myanmar,Bioenergy,27,MW,0.0
Myanmar,Bioenergy,28,MW,0.0
Myanmar,Bioenergy,29,MW,0.0
Myanmar,Bioenergy,30,MW,0.0
Myanmar,Bioenergy,31,MW,0.0
Myanmar,Bioenergy,32,MW,0.0
Myanmar,Bioenergy,33,MW,0.0
Myanmar,Bioenergy,34,MW,0.0
Myanmar,Bioenergy,35,MW,0.0
Myanmar,Bioenergy,36,MW,0.0
Myanmar,Bioenergy,37,MW,0.0
Myanmar,Bioenergy,38,MW,0.0
Myanmar,Bioenergy,39,MW,0.0
Myanmar,Bioenergy,40,MW,0.0
Myanmar,Bioenergy,41,MW,0.0
Myanmar,Bioenergy,42,MW,0.0
Myanmar,Bioenergy,43,MW,0.0
Myanmar,Bioenergy,44,MW,0.0
Myanmar,Bioenergy,45,MW,0.0
Myanmar,Bioenergy,46,MW,0.0
Myanmar,Bioenergy,47,MW,0.0
Myanmar,Bioenergy,48,MW,0.0
Myanmar,Bioenergy,49,MW,0.0
Myanmar,Bioenergy,50,MW,0.0
Myanmar,Bioenergy,51,MW,0.0
Myanmar,Bioenergy,52,MW,0.0
Myanmar,Bioenergy,53,MW,0.0
Myanmar,Bioenergy,54,MW,0.0
Myanmar,Bioenergy,55,MW,0.0
Myanmar,Bioenergy,56,MW,0.0
Myanmar,Bioenergy,57,MW,0.0
Myanmar,Bioenergy,58,MW,0.0
Myanmar,Bioenergy,59,MW,0.0
Myanmar,Bioenergy,60,MW,0.0
Myanmar,Bioenergy,61,MW,0.0
Myanmar,Bioenergy,62,MW,0.0
Myanmar,Bioenergy,63,MW,0.0
Myanmar,Bioenergy,64,MW,0.0
Myanmar,Bioenergy,65,MW,0.0
Myanmar,Bioenergy,66,MW,0.0
Myanmar,Bioenergy,67,MW,0.0
Myanmar,Bioenergy,68,MW,0.0
Myanmar,Bioenergy,69,MW,0.0
Myanmar,Bioenergy,70,MW,0.0
Myanmar,Bioenergy,71,MW,0.0
Myanmar,Bioenergy,72,MW,0.0
Myanmar,Bioenergy,73,MW,0.0
Myanmar,Bioenergy,74,MW,0.0
Myanmar,Bioenergy,75,MW,0.0
Myanmar,Bioenergy,76,MW,0.0
Myanmar,Bioenergy,77,MW,0.0
Myanmar,Bioenergy,78,MW,0.0
Myanmar,Bioenergy,79,MW,0.0
Myanmar,Bioenergy,80,MW,0.0
Myanmar,Bioenergy,81,MW,0.0
Myanmar,Bioenergy,82,MW,0.0
Myanmar,Bioenergy,83,MW,0.0
Myanmar,Bioenergy,84,MW,0.0
Myanmar,Bioenergy,85,MW,0.0
Myanmar,Bioenergy,86,MW,0.0
Myanmar,Bioenergy,87,MW,0.0
Myanmar,Bioenergy,88,MW,0.0
Myanmar,Bioenergy,89,MW,0.0
Myanmar,Bioenergy,90,MW,0.0
Myanmar,Bioenergy,91,MW,0.0
Myanmar,Bioenergy,92,MW,0.0
Myanmar,Bioenergy,93,MW,0.0
Myanmar,Bioenergy,94,MW,0.0
Myanmar,Bioenergy,95,MW,0.0
Myanmar,Bioenergy,96,MW,0.0
Myanmar,Bioenergy,97,MW,0.0
Myanmar,Bioenergy,98,MW,0.0
Myanmar,Bioenergy,99,MW,0.0
Myanmar,HPS,0,MW,0.0
Myanmar,HPS,1,MW,0.0
Myanmar,HPS,2,MW,0.0
Myanmar,HPS,3,MW,0.0
Myanmar,HPS,4,MW,0.0
Myanmar,HPS,5,MW,0.0
Myanmar,HPS,6,MW,0.0
Myanmar,HPS,7,MW,0.0
Myanmar,HPS,8,MW,0.0
Myanmar,HPS,9,MW,0.0
Myanmar,HPS,10,MW,0.0
Myanmar,HPS,11,MW,0.0
Myanmar,HPS,12,MW,0.0
Myanmar,HPS,13,MW,0.0
Myanmar,HPS,14,MW,0.0
Myanmar,HPS,15,MW,0.0
Myanmar,HPS,16,MW,0.0
Myanmar,HPS,17,MW,0.0
Myanmar,HPS,18,MW,0.0
Myanmar,HPS,19,MW,0.0
Myanmar,HPS,20,MW,0.0
Myanmar,HPS,21,MW,0.0
Myanmar,HPS,22,MW,0.0
Myanmar,HPS,23,MW,0.0
Myanmar,HPS,24,MW,0.0
Myanmar,HPS,25,MW,0.0
Myanmar,HPS,26,MW,0.0
Myanmar,HPS,27,MW,0.0
Myanmar,HPS,28,MW,0.0
Myanmar,HPS,29,MW,0.0
Myanmar,HPS,30,MW,0.0
Myanmar,HPS,31,MW,0.0
Myanmar,HPS,32,MW,0.0
Myanmar,HPS,33,MW,0.0
Myanmar,HPS,34,MW,0.0
Myanmar,HPS,35,MW,0.0
Myanmar,HPS,36,MW,0.0
Myanmar,HPS,37,MW,0.0
Myanmar,HPS,38,MW,0.0
Myanmar,HPS,39,MW,0.0
Myanmar,HPS,40,MW,0.0
Myanmar,HPS,41,MW,0.0
Myanmar,HPS,42,MW,0.0
Myanmar,HPS,43,MW,0.0
Myanmar,HPS,44,MW,0.0
Myanmar,HPS,45,MW,0.0
Myanmar,HPS,46,MW,0.0
Myanmar,HPS,47,MW,0.0
Myanmar,HPS,48,MW,0.0
Myanmar,HPS,49,MW,0.0
Myanmar,HPS,50,MW,0.0
Myanmar,HPS,51,MW,0.0
Myanmar,HPS,52,MW,0.0
Myanmar,HPS,53,MW,0.0
Myanmar,HPS,54,MW,0.0
Myanmar,HPS,55,MW,0.0
Myanmar,HPS,56,MW,0.0
Myanmar,HPS,57,MW,0.0
Myanmar,HPS,58,MW,0.0
Myanmar,HPS,59,MW,0.0
Myanmar,HPS,60,MW,0.0
Myanmar,HPS,61,MW,0.0
Myanmar,HPS,62,MW,0.0
Myanmar,HPS,63,MW,0.0
Myanmar,HPS,64,MW,0.0
Myanmar,HPS,65,MW,0.0
Myanmar,HPS,66,MW,0.0
Myanmar,HPS,67,MW,0.0
Myanmar,HPS,68,MW,0.0
Myanmar,HPS,69,MW,0.0
Myanmar,HPS,70,MW,0.0
Myanmar,HPS,71,MW,0.0
Myanmar,HPS,72,MW,0.0
Myanmar,HPS,73,MW,0.0
Myanmar,HPS,74,MW,0.0
Myanmar,HPS,75,MW,0.0
Myanmar,HPS,76,MW,0.0
Myanmar,HPS,77,MW,0.0
Myanmar,HPS,78,MW,0.0
Myanmar,HPS,79,MW,0.0
Myanmar,HPS,80,MW,0.0
Myanmar,HPS,81,MW,0.0
Myanmar,HPS,82,MW,0.0
Myanmar,HPS,83,MW,0.0
Myanmar,HPS,84,MW,0.0
Myanmar,HPS,85,MW,0.0
Myanmar,HPS,86,MW,0.0
Myanmar,HPS,87,MW,0.0
Myanmar,HPS,88,MW,0.0
Myanmar,HPS,89,MW,0.0
Myanmar,HPS,90,MW,0.0
Myanmar,HPS,91,MW,0.0
Myanmar,HPS,92,MW,0.0
Myanmar,HPS,93,MW,0.0
Myanmar,HPS,94,MW,0.0
Myanmar,HPS,95,MW,0.0
Myanmar,HPS,96,MW,0.0
Myanmar,HPS,97,MW,0.0
Myanmar,HPS,98,MW,0.0
Myanmar,HPS,99,MW,0.0
Myanmar,Li-ion,0,MW,0.0
Myanmar,Li-ion,1,MW,0.0
Myanmar,Li-ion,2,MW,0.0
Myanmar,Li-ion,3,MW,0.0
Myanmar,Li-ion,4,MW,0.0
Myanmar,Li-ion,5,MW,0.0
Myanmar,Li-ion,6,MW,0.0
Myanmar,Li-ion,7,MW,0.0
Myanmar,Li-ion,8,MW,0.0
Myanmar,Li-ion,9,MW,0.0
Myanmar,Li-ion,10,MW,0.0
Myanmar,Li-ion,11,MW,0.0
Myanmar,Li-ion,12,MW,0.0
Myanmar,Li-ion,13,MW,0.0
Myanmar,Li-ion,14,MW,0.0
Myanmar,Li-ion,15,MW,0.0
Myanmar,Li-ion,16,MW,0.0
Myanmar,Li-ion,17,MW,0.0
Myanmar,Li-ion,18,MW,0.0
Myanmar,Li-ion,19,MW,0.0
Myanmar,Li-ion,20,MW,0.0
Myanmar,Li-ion,21,MW,0.0
Myanmar,Li-ion,22,MW,0.0
Myanmar,Li-ion,23,MW,0.0
Myanmar,Li-ion,24,MW,0.0
Myanmar,Li-ion,25,MW,0.0
Myanmar,Li-ion,26,MW,0.0
Myanmar,Li-ion,27,MW,0.0
Myanmar,Li-ion,28,MW,0.0
Myanmar,Li-ion,29,MW,0.0
Myanmar,Li-ion,30,MW,0.0
Myanmar,Li-ion,31,MW,0.0
Myanmar,Li-ion,32,MW,0.0
Myanmar,Li-ion,33,MW,0.0
Myanmar,Li-ion,34,MW,0.0
Myanmar,Li-ion,35,MW,0.0
Myanmar,Li-ion,36,MW,0.0
Myanmar,Li-ion,37,MW,0.0
Myanmar,Li-ion,38,MW,0.0
Myanmar,Li-ion,39,MW,0.0
Myanmar,Li-ion,40,MW,0.0
Myanmar,Li-ion,41,MW,0.0
Myanmar,Li-ion,42,MW,0.0
Myanmar,Li-ion,43,MW,0.0
Myanmar,Li-ion,44,MW,0.0
Myanmar,Li-ion,45,MW,0.0
Myanmar,Li-ion,46,MW,0.0
Myanmar,Li-ion,47,MW,0.0
Myanmar,Li-ion,48,MW,0.0
Myanmar,Li-ion,49,MW,0.0
Myanmar,Li-ion,50,MW,0.0
Myanmar,Li-ion,51,MW,0.0
Myanmar,Li-ion,52,MW,0.0
Myanmar,Li-ion,53,MW,0.0
Myanmar,Li-ion,54,MW,0.0
Myanmar,Li-ion,55,MW,0.0
Myanmar,Li-ion,56,MW,0.0
Myanmar,Li-ion,57,MW,0.0
Myanmar,Li-ion,58,MW,0.0
Myanmar,Li-ion,59,MW,0.0
Myanmar,Li-ion,60,MW,0.0
Myanmar,Li-ion,61,MW,0.0
Myanmar,Li-ion,62,MW,0.0
Myanmar,Li-ion,63,MW,0.0
Myanmar,Li-ion,64,MW,0.0
Myanmar,Li-ion,65,MW,0.0
Myanmar,Li-ion,66,MW,0.0
Myanmar,Li-ion,67,MW,0.0
Myanmar,Li-ion,68,MW,0.0
Myanmar,Li-ion,69,MW,0.0
Myanmar,Li-ion,70,MW,0.0
Myanmar,Li-ion,71,MW,0.0
Myanmar,Li-ion,72,MW,0.0
Myanmar,Li-ion,73,MW,0.0
Myanmar,Li-ion,74,MW,0.0
Myanmar,Li-ion,75,MW,0.0
Myanmar,Li-ion,76,MW,0.0
Myanmar,Li-ion,77,MW,0.0
Myanmar,Li-ion,78,MW,0.0
Myanmar,Li-ion,79,MW,0.0
Myanmar,Li-ion,80,MW,0.0
Myanmar,Li-ion,81,MW,0.0
Myanmar,Li-ion,82,MW,0.0
Myanmar,Li-ion,83,MW,0.0
Myanmar,Li-ion,84,MW,0.0
Myanmar,Li-ion,85,MW,0.0
Myanmar,Li-ion,86,MW,0.0
Myanmar,Li-ion,87,MW,0.0
Myanmar,Li-ion,88,MW,0.0
Myanmar,Li-ion,89,MW,0.0
Myanmar,Li-ion,90,MW,0.0
Myanmar,Li-ion,91,MW,0.0
Myanmar,Li-ion,92,MW,0.0
Myanmar,Li-ion,93,MW,0.0
Myanmar,Li-ion,94,MW,0.0
Myanmar,Li-ion,95,MW,0.0
Myanmar,Li-ion,96,MW,0.0
Myanmar,Li-ion,97,MW,0.0
Myanmar,Li-ion,98,MW,0.0
Myanmar,Li-ion,99,MW,0.0
Thailand,Coal,0,MW,6114.0
Thailand,Coal,1,MW,0.0
Thailand,Coal,2,MW,0.0
Thailand,Coal,3,MW,0.0
Thailand,Coal,4,MW,0.0
Thailand,Coal,5,MW,0.0
Thailand,Coal,6,MW,0.0
Thailand,Coal,7,MW,0.0
Thailand,Coal,8,MW,0.0
Thailand,Coal,9,MW,0.0
Thailand,Coal,10,MW,0.0
Thailand,Coal,11,MW,0.0
Thailand,Coal,12,MW,0.0
Thailand,Coal,13,MW,0.0
Thailand,Coal,14,MW,0.0
Thailand,Coal,15,MW,0.0
Thailand,Coal,16,MW,0.0
Thailand,Coal,17,MW,0.0
Thailand,Coal,18,MW,0.0
Thailand,Coal,19,MW,0.0
Thailand,Coal,20,MW,0.0
Thailand,Coal,21,MW,0.0
Thailand,Coal,22,MW,0.0
Thailand,Coal,23,MW,0.0
Thailand,Coal,24,MW,0.0
Thailand,Coal,25,MW,0.0
Thailand,Coal,26,MW,0.0
Thailand,Coal,27,MW,0.0
Thailand,Coal,28,MW,0.0
Thailand,Coal,29,MW,0.0
Thailand,Coal,30,MW,0.0
Thailand,Coal,31,MW,0.0
Thailand,Coal,32,MW,0.0
Thailand,Coal,33,MW,0.0
Thailand,Coal,34,MW,0.0
Thailand,Coal,35,MW,0.0
Thailand,Coal,36,MW,0.0
Thailand,Coal,37,MW,0.0
Thailand,Coal,38,MW,0.0
Thailand,Coal,39,MW,0.0
Thailand,Coal,40,MW,0.0
Thailand,Coal,41,MW,0.0
Thailand,Coal,42,MW,0.0
Thailand,Coal,43,MW,0.0
Thailand,Coal,44,MW,0.0
Thailand,Coal,45,MW,0.0
Thailand,Coal,46,MW,0.0
Thailand,Coal,47,MW,0.0
Thailand,Coal,48,MW,0.0
Thailand,Coal,49,MW,0.0
Thailand,Coal,50,MW,0.0
Thailand,Coal,51,MW,0.0
Thailand,Coal,52,MW,0.0
Thailand,Coal,53,MW,0.0
Thailand,Coal,54,MW,0.0
Thailand,Coal,55,MW,0.0
Thailand,Coal,56,MW,0.0
Thailand,Coal,57,MW,0.0
Thailand,Coal,58,MW,0.0
Thailand,Coal,59,MW,0.0
Thailand,Coal,60,MW,0.0
Thailand,Coal,61,MW,0.0
Thailand,Coal,62,MW,0.0
Thailand,Coal,63,MW,0.0
Thailand,Coal,64,MW,0.0
Thailand,Coal,65,MW,0.0
Thailand,Coal,66,MW,0.0
Thailand,Coal,67,MW,0.0
Thailand,Coal,68,MW,0.0
Thailand,Coal,69,MW,0.0
Thailand,Coal,70,MW,0.0
Thailand,Coal,71,MW,0.0
Thailand,Coal,72,MW,0.0
Thailand,Coal,73,MW,0.0
Thailand,Coal,74,MW,0.0
Thailand,Coal,75,MW,0.0
Thailand,Coal,76,MW,0.0
Thailand,Coal,77,MW,0.0
Thailand,Coal,78,MW,0.0
Thailand,Coal,79,MW,0.0
Thailand,Coal,80,MW,0.0
Thailand,Coal,81,MW,0.0
Thailand,Coal,82,MW,0.0
Thailand,Coal,83,MW,0.0
Thailand,Coal,84,MW,0.0
Thailand,Coal,85,MW,0.0
Thailand,Coal,86,MW,0.0
Thailand,Coal,87,MW,0.0
Thailand,Coal,88,MW,0.0
Thailand,Coal,89,MW,0.0
Thailand,Coal,90,MW,0.0
Thailand,Coal,91,MW,0.0
Thailand,Coal,92,MW,0.0
Thailand,Coal,93,MW,0.0
Thailand,Coal,94,MW,0.0
Thailand,Coal,95,MW,0.0
Thailand,Coal,96,MW,0.0
Thailand,Coal,97,MW,0.0
Thailand,Coal,98,MW,0.0
Thailand,Coal,99,MW,0.0
Thailand,Oil,0,MW,369.0
Thailand,Oil,1,MW,0.0
Thailand,Oil,2,MW,0.0
Thailand,Oil,3,MW,0.0
Thailand,Oil,4,MW,0.0
Thailand,Oil,5,MW,0.0
Thailand,Oil,6,MW,0.0
Thailand,Oil,7,MW,0.0
Thailand,Oil,8,MW,0.0
Thailand,Oil,9,MW,0.0
Thailand,Oil,10,MW,0.0
Thailand,Oil,11,MW,0.0
Thailand,Oil,12,MW,0.0
Thailand,Oil,13,MW,0.0
Thailand,Oil,14,MW,0.0
Thailand,Oil,15,MW,0.0
Thailand,Oil,16,MW,0.0
Thailand,Oil,17,MW,0.0
Thailand,Oil,18,MW,0.0
Thailand,Oil,19,MW,0.0
Thailand,Oil,20,MW,0.0
Thailand,Oil,21,MW,0.0
Thailand,Oil,22,MW,0.0
Thailand,Oil,23,MW,0.0
Thailand,Oil,24,MW,0.0
Thailand,Oil,25,MW,0.0
Thailand,Oil,26,MW,0.0
Thailand,Oil,27,MW,0.0
Thailand,Oil,28,MW,0.0
Thailand,Oil,29,MW,0.0
Thailand,Oil,30,MW,0.0
Thailand,Oil,31,MW,0.0
Thailand,Oil,32,MW,0.0
Thailand,Oil,33,MW,0.0
Thailand,Oil,34,MW,0.0
Thailand,Oil,35,MW,0.0
Thailand,Oil,36,MW,0.0
Thailand,Oil,37,MW,0.0
Thailand,Oil,38,MW,0.0
Thailand,Oil,39,MW,0.0
Thailand,Oil,40,MW,0.0
Thailand,Oil,41,MW,0.0
Thailand,Oil,42,MW,0.0
Thailand,Oil,43,MW,0.0
Thailand,Oil,44,MW,0.0
Thailand,Oil,45,MW,0.0
Thailand,Oil,46,MW,0.0
Thailand,Oil,47,MW,0.0
Thailand,Oil,48,MW,0.0
Thailand,Oil,49,MW,0.0
Thailand,Oil,50,MW,0.0
Thailand,Oil,51,MW,0.0
Thailand,Oil,52,MW,0.0
Thailand,Oil,53,MW,0.0
Thailand,Oil,54,MW,0.0
Thailand,Oil,55,MW,0.0
Thailand,Oil,56,MW,0.0
Thailand,Oil,57,MW,0.0
Thailand,Oil,58,MW,0.0
Thailand,Oil,59,MW,0.0
Thailand,Oil,60,MW,0.0
Thailand,Oil,61,MW,0.0
Thailand,Oil,62,MW,0.0
Thailand,Oil,63,MW,0.0
Thailand,Oil,64,MW,0.0
Thailand,Oil,65,MW,0.0
Thailand,Oil,66,MW,0.0
Thailand,Oil,67,MW,0.0
Thailand,Oil,68,MW,0.0
Thailand,Oil,69,MW,0.0
Thailand,Oil,70,MW,0.0
Thailand,Oil,71,MW,0.0
Thailand,Oil,72,MW,0.0
Thailand,Oil,73,MW,0.0
Thailand,Oil,74,MW,0.0
Thailand,Oil,75,MW,0.0
Thailand,Oil,76,MW,0.0
Thailand,Oil,77,MW,0.0
Thailand,Oil,78,MW,0.0
Thailand,Oil,79,MW,0.0
Thailand,Oil,80,MW,0.0
Thailand,Oil,81,MW,0.0
Thailand,Oil,82,MW,0.0
Thailand,Oil,83,MW,0.0
Thailand,Oil,84,MW,0.0
Thailand,Oil,85,MW,0.0
Thailand,Oil,86,MW,0.0
Thailand,Oil,87,MW,0.0
Thailand,Oil,88,MW,0.0
Thailand,Oil,89,MW,0.0
Thailand,Oil,90,MW,0.0
Thailand,Oil,91,MW,0.0
Thailand,Oil,92,MW,0.0
Thailand,Oil,93,MW,0.0
Thailand,Oil,94,MW,0.0
Thailand,Oil,95,MW,0.0
Thailand,Oil,96,MW,0.0
Thailand,Oil,97,MW,0.0
Thailand,Oil,98,MW,0.0
Thailand,Oil,99,MW,0.0
Thailand,Gas,0,MW,27920.0
Thailand,Gas,1,MW,0.0
Thailand,Gas,2,MW,0.0
Thailand,Gas,3,MW,0.0
Thailand,Gas,4,MW,0.0
Thailand,Gas,5,MW,0.0
Thailand,Gas,6,MW,0.0
Thailand,Gas,7,MW,0.0
Thailand,Gas,8,MW,0.0
Thailand,Gas,9,MW,0.0
Thailand,Gas,10,MW,0.0
Thailand,Gas,11,MW,0.0
Thailand,Gas,12,MW,0.0
Thailand,Gas,13,MW,0.0
Thailand,Gas,14,MW,0.0
Thailand,Gas,15,MW,0.0
Thailand,Gas,16,MW,0.0
Thailand,Gas,17,MW,0.0
Thailand,Gas,18,MW,0.0
Thailand,Gas,19,MW,0.0
Thailand,Gas,20,MW,0.0
Thailand,Gas,21,MW,0.0
Thailand,Gas,22,MW,0.0
Thailand,Gas,23,MW,0.0
Thailand,Gas,24,MW,0.0
Thailand,Gas,25,MW,0.0
Thailand,Gas,26,MW,0.0
Thailand,Gas,27,MW,0.0
Thailand,Gas,28,MW,0.0
Thailand,Gas,29,MW,0.0
Thailand,Gas,30,MW,0.0
Thailand,Gas,31,MW,0.0
Thailand,Gas,32,MW,0.0
Thailand,Gas,33,MW,0.0
Thailand,Gas,34,MW,0.0
Thailand,Gas,35,MW,0.0
Thailand,Gas,36,MW,0.0
Thailand,Gas,37,MW,0.0
Thailand,Gas,38,MW,0.0
Thailand,Gas,39,MW,0.0
Thailand,Gas,40,MW,0.0
Thailand,Gas,41,MW,0.0
Thailand,Gas,42,MW,0.0
Thailand,Gas,43,MW,0.0
Thailand,Gas,44,MW,0.0
Thailand,Gas,45,MW,0.0
Thailand,Gas,46,MW,0.0
Thailand,Gas,47,MW,0.0
Thailand,Gas,48,MW,0.0
Thailand,Gas,49,MW,0.0
Thailand,Gas,50,MW,0.0
Thailand,Gas,51,MW,0.0
Thailand,Gas,52,MW,0.0
Thailand,Gas,53,MW,0.0
Thailand,Gas,54,MW,0.0
Thailand,Gas,55,MW,0.0
